subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,7/17/2020,6/24/2019,6/27/2019,HarrisX,C,3003,rv,0,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRkPptbV0ba4dGhjNIQU7EXPStsji01bSGou5Otd-3Bo9Y2SHM0vt1IOAn8RhEJjMUQLMXsmGbBNSwz/pubhtml/sheet?headers=false&gid=0,58563,98595,6/28/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,6/25/2019,6/28/2019,HarrisX,C,3001,rv,.01336119,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQI3jNPKs3U-nmejVAc5hjHkq-HIlzztDn5txK2TBdsJWFVa3embB238Uahm9O4otr8kEYZsXNtNzBd/pubhtml/sheet?headers=false&gid=0,58571,98660,6/29/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,6/26/2019,6/29/2019,HarrisX,C,3000,rv,.0133821,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58578,98740,7/1/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,6/27/2019,6/30/2019,HarrisX,C,3000,rv,.01339945,0,42,35,46.910864,39.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58579,98741,7/1/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,6/29/2019,7/1/2019,Morning Consult,B/C,1472,rv,.14786268,0,45,35,47.673395,37.53839,"","",https://morningconsult.com/wp-content/uploads/2019/07/190675_crosstabs_POLITICO_RVs_v2_BH.pdf,58590,98826,7/2/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,6/29/2019,6/30/2019,Winston Group,B/C,1000,rv,.4520616,0,46,41,45.821674,41.274141,"","",https://www.winningtheissues.org/wp-content/uploads/2019/10/Winning-the-Issues-June-II-2019-National-Survey.pdf,66590,124124,5/29/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,6/28/2019,7/1/2019,HarrisX,C,3002,rv,.0134192,0,41,36,45.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQTXWKuFPi5tu-0Ctm5YtaxX-u_e3jezOaGrAotO2dtHVRTogPNwIh6Pcc7AHYYdUA6iSgAxbYuDrkh/pubhtml/sheet?headers=false&gid=0,58582,98907,7/2/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,6/30/2019,7/2/2019,YouGov,B,1265,rv,.26542802,0,48,39,48.322521,39.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4ggh3e3308/econTabReport.pdf,58606,98945,7/3/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,6/29/2019,7/2/2019,HarrisX,C,3000,rv,.013423,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSv0YQ40erAZY8FLU0llG4LsUEhSg-CNiaEgnQuwLlN65mt7T3ZSOAT4CCl-QUBbTQ7QOHn74XNWJG4/pubhtml/sheet?headers=false&gid=0,58599,98933,7/3/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,6/30/2019,7/3/2019,HarrisX,C,3000,rv,.01343498,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQP70PcC-J_VzSHXPsuuIhJigbS2VTS5REQTtKnLPTxAYnijMLspjZNZvc8XEwFUq-quyf5UdWtSHqW/pubhtml/sheet?headers=false&gid=0,58611,99064,7/7/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/1/2019,7/4/2019,HarrisX,C,3000,rv,.01344683,0,43,36,47.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58619,99080,7/8/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/2/2019,7/5/2019,HarrisX,C,3002,rv,.01346699,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vT99aymxeMY2tB1rXcenvt80eHFu8kMTLwHUIQ1LkIt_Zuy5HmfI8hP0s5yZ2auQDIGBNwpeFz2F3TR/pubhtml/sheet?headers=false&gid=0,58612,99065,7/7/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/3/2019,7/6/2019,HarrisX,C,3000,rv,.01346901,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58627,99107,7/9/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/4/2019,7/7/2019,HarrisX,C,3000,rv,.01347113,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58628,99108,7/9/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/5/2019,7/8/2019,HarrisX,C,3006,rv,.01349381,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdsyUsWuyHsbLvuzMJn9U88bYmW29KDj9zVfwV0_1xSlKQc2dW0gktCKlHBUPG1y-HeVKVmGkusmWr/pubhtml/sheet?headers=false&gid=0,58622,99085,7/9/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/6/2019,7/9/2019,HarrisX,C,3006,rv,.01349172,0,42,35,46.910864,39.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQYhlZ789QMjDNDGSs5THP1OiijOqLHiNoaEb5rCrsP6exiuxecpFHkre-ZONzyosSH0YNcUlqA36sy/pubhtml/sheet?headers=false&gid=0,58633,99219,7/10/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/7/2019,7/9/2019,YouGov,B,1140,rv,.23139184,0,47,38,47.322521,38.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/al25duedar/econTabReport.pdf,58637,99218,7/10/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/7/2019,7/10/2019,HarrisX,C,3005,rv,.01348464,0,42,35,46.910864,39.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQskNTuQMPzS1SO5D2aUHbs375tZnMWkErRKK8jA9EjZVk9lvoCKDlSdC5V9T-l4qwQApnUJPS1aIcM/pubhtml/sheet?headers=false&gid=0,58638,99284,7/11/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/5/2019,7/12/2019,HarrisX,C,7009,rv,.06290441,0,42,35,46.910864,39.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTvySpvA7DblRQGbME_Bby0mOyAKKQpYTxPqAmW0Qb-ymP87mE_AL0PnTiWIG3jn9K4blPYJlXVXq8p/pubhtml/sheet?headers=false&gid=0,58654,99302,7/13/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/8/2019,7/11/2019,HarrisX,C,3003,rv,0,0,41,35,45.910864,39.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRReIoinaCM8aQFa4eDoXAcFYj-iO5-0bODQ22i8W0-UYa6Iuchs6dZGBZpWAEEfTsHU9wk4YlwlmK6/pubhtml/sheet?headers=false&gid=0,58647,99295,7/12/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/9/2019,7/12/2019,HarrisX,C,3002,rv,.01350251,0,41,36,45.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRwA_gxnFCaktk1coF9fp8qT8YI-GsZQq3zE0-8nEr8WhpOS2ydqx3CLeqlHaJvyyUECxDGzhBEQrdL/pubhtml/sheet?headers=false&gid=0,58653,99303,7/13/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/10/2019,7/13/2019,HarrisX,C,3000,rv,.01350721,0,42,35,46.910864,39.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58668,99336,7/16/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/11/2019,7/14/2019,HarrisX,C,3000,rv,.01351278,0,41,36,45.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58669,99337,7/16/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/12/2019,7/14/2019,Morning Consult,B/C,1984,rv,.20870286,0,44,35,46.673395,37.53839,"","",https://morningconsult.com/wp-content/uploads/2019/07/190719_crosstabs_POLITICO_RVs_v2_JB.pdf,58672,99366,7/16/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/12/2019,7/15/2019,HarrisX,C,3003,rv,.01352545,0,42,37,46.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRQ5b96NLZNyEn4IKHs8w-9Qpkc2mjGi1SWDqnJOYAVBrJESjNJ014blZerpqZhV_uanUdXfc8WpgQX/pubhtml/sheet?headers=false&gid=0,58663,99331,7/16/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/14/2019,7/16/2019,YouGov,B,1149,rv,.22800887,0,47,40,47.322521,40.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xj7rpmvws8/econTabReport.pdf,58677,99379,7/17/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/13/2019,7/16/2019,HarrisX,C,3000,rv,.01351329,0,41,37,45.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSV1OR95pvMPAKs6_yuiBAzPg6lV96uKTQ5exqg4Njw9tx_Lyp5FYz0LlMs05nAHLSi75SXflUZeMkl/pubhtml/sheet?headers=false&gid=0,58673,99373,7/17/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/14/2019,7/17/2019,HarrisX,C,3003,rv,.01352851,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTRCFalpwEOAUgvB298g3uFrSzaDtQJ3pKGETqtjo4g3ooQA03jY_e0_5d7zVebj9xL1NWODTLSkcvX/pubhtml/sheet?headers=false&gid=0,58683,99468,7/18/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/15/2019,7/18/2019,HarrisX,C,3003,rv,.01353058,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRXRzLtMIvQjYCAC8PP0u6NrQfXsF0syKFf5deeEQQov163GblxfLw9WBlttNhDPBGxJU3j8emmO1xh/pubhtml/sheet?headers=false&gid=0,58688,99475,7/19/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/16/2019,7/19/2019,HarrisX,C,3000,rv,.01351768,0,43,36,47.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58704,99525,7/22/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/17/2019,7/20/2019,HarrisX,C,3000,rv,.01352009,0,43,36,47.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58718,99614,7/23/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/18/2019,7/21/2019,HarrisX,C,3000,rv,.01351454,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58719,99615,7/23/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/19/2019,7/22/2019,HarrisX,C,3004,rv,.01352082,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58708,99582,7/23/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/20/2019,7/23/2019,HarrisX,C,3015,rv,.01356083,0,41,37,45.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRfgF74KxGWp7cIndFx3d9JNbsndD4UzlXJQNSie5XcsJdjH4W8naeIBvnwq3HDyhLfILZxeByoGu9t/pubhtml/sheet?headers=false&gid=0,58724,99642,7/24/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/21/2019,7/23/2019,YouGov,B,1212,rv,.23680069,0,47,40,47.322521,40.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n0eqovafro/econTabReport.pdf,58726,99647,7/24/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/19/2019,7/26/2019,HarrisX,C,7016,rv,.06307096,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vS2NO-G4CF6Ze7XzUFdPexEicE4FVPOrSbggLpbakwhvRNYetySTY88jbqk99TSLaA5xC6BhmjXPbEX/pubhtml/sheet?headers=false&gid=0,58742,99783,7/27/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/21/2019,7/24/2019,HarrisX,C,3012,rv,.01353832,0,41,37,45.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSCzcEH3JXjuUhQVclq8_jDDr_aST6OCfZdYvXoy3Ll2xvNDxyYGbdYPKQHP7GAA3AIijom0bGn-_ri/pubhtml/sheet?headers=false&gid=0,58730,99732,7/25/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/22/2019,7/25/2019,HarrisX,C,3012,rv,0,0,42,37,46.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vT_3GEOT0yyrN-3_iRYaQlFTJkAN_yV47ApOtzBFoMBiBKe6qHgeYp0JmRfhqimrTbXq3OEFjiv86Hm/pubhtml/sheet?headers=false&gid=0,58736,99775,7/26/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/23/2019,7/26/2019,HarrisX,C,3001,rv,.01350701,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRKiAZdw8FBDfXDwa4kFqYJEjYZm99I5K0EoY57Ia65Xhvs8nBw9F-r673ABd2sIPzc0dDVmX4VV7y_/pubhtml/sheet?headers=false&gid=0,58741,99784,7/27/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/25/2019,7/27/2019,Morning Consult,B/C,1994,rv,.22788402,0,42,38,44.673395,40.53839,"","",https://morningconsult.com/wp-content/uploads/2019/07/190745_crosstabs_POLITICO_RVs_v1_JB.pdf,58758,99848,7/30/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/23/2019,7/28/2019,McLaughlin & Associates,C/D,1000,lv,.43013604,0,47,43,48.01685,40.001568,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2019/07/National-Monthly-Omnibus-July-Release-1.pdf,58778,100054,7/31/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/24/2019,7/27/2019,HarrisX,C,3000,rv,.01350968,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58771,99937,7/30/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/25/2019,7/28/2019,HarrisX,C,3000,rv,.01350913,0,42,35,46.910864,39.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58772,99938,7/30/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/27/2019,7/28/2019,Winston Group,B/C,1000,rv,.53624591,0,49,41,48.821674,41.274141,"","",https://www.winningtheissues.org/wp-content/uploads/2019/10/Winning-the-Issues-July-I-2019-National-Survey.pdf,66591,124125,5/29/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,7/26/2019,7/29/2019,HarrisX,C,3002,rv,.01351163,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSVsvX3--DtqTSWUqoNcPgORhMnu6nPux4-MnGuzWY6g0Gia7lRkDoBfdvafkborrVdYZreDnYU_NxV/pubhtml/sheet?headers=false&gid=0,58754,99851,7/30/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/27/2019,7/30/2019,HarrisX,C,3003,rv,.01351187,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQxQqp231eWGYqnZAFClD-Sxg7lU7oM-o3Zp3byNv_qIPb7Z_bIz6CdFzLD9aXSinHgOFOASB97s9oO/pubhtml/sheet?headers=false&gid=0,58773,99944,7/31/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/27/2019,7/30/2019,YouGov,B,1101,rv,.21249811,0,48,37,48.322521,37.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hash0nbry8/econTabReport.pdf,58777,99951,7/31/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/26/2019,8/2/2019,HarrisX,C,7004,rv,.06300677,0,42,35,46.910864,39.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSFPHNr01e56nIpU1lj7B95B3DuzBqkk6cTogD_DLkPfQlNo7tYtcB6qApycMFFMfg4QqeeWZ7oFeBS/pubhtml/sheet?headers=false&gid=0,58809,100130,8/5/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/28/2019,7/31/2019,HarrisX,C,3003,rv,.01350723,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTC3IglElfa4A9m1iReUI-crrGWYOBYjh3ZJUYoVtA2K_LtpIkGQ5EQQ8N-xruqFKMnwbvLGK13zb0v/pubhtml/sheet?headers=false&gid=0,58781,100066,8/1/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/29/2019,8/1/2019,HarrisX,C,3000,rv,0,0,43,35,47.910864,39.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58791,100081,8/2/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/30/2019,8/2/2019,HarrisX,C,3000,rv,.01351997,0,43,35,47.910864,39.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRfKZWDZyBzHvxiNzkpY8oeT_xxm-eUl1yms-MSz8PNRYu-bzDtbAx1SeQ5o7U5qP05f5p7ZX-BxNOO/pubhtml/sheet?headers=false&gid=0,58805,100124,8/3/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,7/31/2019,8/3/2019,HarrisX,C,3000,rv,.01353129,0,43,35,47.910864,39.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58813,100134,8/5/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/1/2019,8/4/2019,HarrisX,C,3000,rv,.01353513,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58814,100136,8/5/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/2/2019,8/5/2019,HarrisX,C,3001,rv,.01353773,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ1xQnbkHTPedOwsuh9qSALBxyJysMcdAXFnCye0RvLekSWdF2Gtt46cxmvX6UncxsG1OVWSHAnoKFV/pubhtml/sheet?headers=false&gid=0,58815,100176,8/6/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/3/2019,8/6/2019,HarrisX,C,3002,rv,.01354258,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRmJT22d8nNwO0V2UKHR6emiZnM3I2e2HGhHz8ptvsejaD-zoBp37Qj8TNIQ4CEhgCqJKzHdbAHrCx4/pubhtml/sheet?headers=false&gid=0,58827,100316,8/7/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/3/2019,8/6/2019,YouGov,B,1161,rv,.22161776,0,48,38,48.322521,38.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7jv630mjdk/econTabReport.pdf,58830,100315,8/7/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/2/2019,8/9/2019,HarrisX,C,7002,rv,.06317452,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTgLpx-JhAnLFx-g7n3W_mtF0Qg05VgM8PD2-sH5Eg7ymd__XpODAALuAB5h-GWVDzvF96gZlOS82me/pubhtml/sheet?headers=false&gid=0,58880,100418,8/10/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/4/2019,8/7/2019,HarrisX,C,3001,rv,.01353804,0,41,36,45.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSPoSQ4TaKSc4XUGDjK5dq6YCnxqx1eeghR0pBfSEK7Tuy0rykJ1JePbcPdnteUxfL_Lb8s1tksrYbH/pubhtml/sheet?headers=false&gid=0,58834,100335,8/8/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/5/2019,8/8/2019,HarrisX,C,3001,rv,0,0,41,37,45.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRAiGcCXbXxEW54Cz_URXcBwkSN8EatBup9r-Dt9Z5eP_c-P2GqiQe1Tvfj1Ias3CQMm3cl9M5TlRTD/pubhtml/sheet?headers=false&gid=0,58873,100407,8/9/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/6/2019,8/9/2019,HarrisX,C,3000,rv,.01356863,0,41,37,45.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQMfPJjKzZnxWmWJu5RfCSFBNIEx71cL3mJBxnTQZb4Er_NW6-IMBOmACTVMVjvU03W0sssFR4a1_NG/pubhtml/sheet?headers=false&gid=0,58878,100419,8/10/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/7/2019,8/10/2019,Cygnal,A/B,1263,lv,1.661573,0,46.8,39.8,46.925744,39.995379,"","",http://www.cygn.al/cygnal-poll-two-thirds-of-u-s-voters-want-changes-to-gun-laws/,58924,100712,8/19/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/7/2019,8/10/2019,HarrisX,C,3000,rv,.01358449,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58885,100428,8/12/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/8/2019,8/11/2019,HarrisX,C,3000,rv,.01359316,0,43,36,47.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58886,100429,8/12/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/9/2019,8/11/2019,Morning Consult,B/C,1993,rv,.24613854,0,43,37,45.673395,39.53839,"","",https://morningconsult.com/wp-content/uploads/2019/08/190826_crosstabs_POLITICO_RVs_v2_JB.pdf,58894,100472,8/13/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/9/2019,8/12/2019,HarrisX,C,3003,rv,.01360988,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRWuTL_TBATpu0FGJv2IJb7_yCXZO7fhAsJu7pauQcdoN8-ACEOTWeLR1FfU8-Zm4yExjYxKj9QBe_I/pubhtml/sheet?headers=false&gid=0,58887,100460,8/13/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/10/2019,8/13/2019,YouGov,B,1127,rv,.21326797,0,48,38,48.322521,38.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,58901,100487,8/14/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/10/2019,8/13/2019,HarrisX,C,3011,rv,.01365157,0,43,37,47.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTUAiyhjbTKzCStSrzcstFWymg_4hVWQFzoWMtngOmlJICdynUpYti0_QBjFJ9QvLq7VGYGFHPTOkab/pubhtml/sheet?headers=false&gid=0,58897,100477,8/14/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/9/2019,8/16/2019,HarrisX,C,7015,rv,.06363439,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vToXn9w68miFZf07nfywBZB21ZtF9E55QkucoeiAe7BDhCvkS_e8wZL9JQGz__L6g54CR1BOcdIQqsb/pubhtml/sheet?headers=false&gid=0,58920,100699,8/17/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/11/2019,8/14/2019,HarrisX,C,3011,rv,.01365667,0,42,37,46.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSPzdT1n5jpnAjNPAnVRkKcNCCk7_kA3_DWleWJGEXydzhEttA6CH3cUvjD8Y87Cw3_0vbAk9kvxaz6/pubhtml/sheet?headers=false&gid=0,58905,100597,8/15/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/12/2019,8/15/2019,HarrisX,C,3011,rv,0,0,41,37,45.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQkW0J7KiT-wcAFzQ36q3_usOSKnhuNjp9rqCzMlRKzj0B2zKo1p0x0bmDwdteDFAp0fKrHSQqzlN0f/pubhtml/sheet?headers=false&gid=0,58913,100680,8/16/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/13/2019,8/16/2019,HarrisX,C,3003,rv,.01366566,0,41,37,45.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQlLZca3bc8sdxl4ZUbBowlEfVefyrO5bq7Kveko0yOZ6ukKm0hwKD4u2iDuTvnSh0PQbNBSjxXtEpM/pubhtml/sheet?headers=false&gid=0,58919,100700,8/17/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/14/2019,8/17/2019,HarrisX,C,3000,rv,.01367308,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58934,100773,8/20/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/15/2019,8/18/2019,HarrisX,C,3000,rv,.01369483,0,42,35,46.910864,39.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,58935,100774,8/20/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/16/2019,8/19/2019,HarrisX,C,3004,rv,.01372623,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vToGqbUIAv8ya-XG9L-AEmK76MA7wuFeEK4sGJjnoIZjuXIcwp6NtZX29AH52uml0FC4QfRt4LEMv4W/pubhtml/sheet?headers=false&gid=0,58925,100748,8/20/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/15/2019,8/21/2019,GQR Research,B,2629,rv,1.618136,0,49,41,48.266751,40.924177,"","",https://www.politico.com/f/?id=0000016d-2c33-d547-a36f-6ffb488e0001,59570,102679,9/15/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/17/2019,8/20/2019,HarrisX,C,3004,rv,.0137433,0,41,36,45.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRZPzILnYtjYHWOFIKCKbQhs3SWlzyE0syMj3s2OKNfun4uqEqDge6LQZ4JTepp71O6JFXu4gWltMjr/pubhtml/sheet?headers=false&gid=0,58961,100858,8/21/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/17/2019,8/20/2019,YouGov,B,1111,rv,.20869361,0,47,39,47.322521,39.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,58975,100883,8/21/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/18/2019,8/21/2019,HarrisX,C,3003,rv,.01375544,0,41,36,45.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQAu4n1nMt7NKnbepnOOSNXIMuuVBIr2p3EgSfysQedfUXR0iqw36t43voB9ZeMHfBfEw0esK_YYDov/pubhtml/sheet?headers=false&gid=0,58978,101002,8/22/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/16/2019,8/23/2019,HarrisX,C,7010,rv,.06421952,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQHR4VVgpCnVaP9l3XGqRLZpVBUpnoZnTRRiPtczzIl57zamzkTcuhXtv1B_-Q5xOdQ-HSSXN4WFK6o/pubhtml/sheet?headers=false&gid=0,59423,101724,8/24/2019,18:00:11 17 Jul 2020
